image_user,name_user,country_user,type_review,date_review,text_review
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg?w=100&h=-1&s=1,WorldTraveller,"New York City, NY10 contributions",Wollman Ice Skating - Worth the Visit!,Jan 2023,"I took the wife and kids (teenagers) here on Friday night (January 6th). We did the ""Premium"" pass along with the general admission, and used the ice rinks skates (didn't have ours with us). It was a great time! We got there at 7:30pm (for our 8pm timed entry) and was immediately escorted to the semi-private heating tent where we received our dry and clean ice skate rentals. No lines to wait in, no fuss, no lockers to rent, and a safe place to leave our shoes and my wife/daughters' bags. We received 'free' hot chocolate and tea plus a few cookies (it's part of the premium package) about and hour into our skating time (when the Zamboni machine repaired the ice), all while sitting in the ~60 degree heated tent (way warmer than the 38-degrees outside). We then skated again for another 90 minutes before walking back to our hotel just south of the park. This was one of my favorite parts of our Winter 2023 visit to NYC!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg?w=100&h=-1&s=1,Laura H,"Fort Worth, TX37 contributions",The carriage ride was the perfect end to a very busy day,Jan 2023,"The carriage ride was a perfect end to a very busy day.  Robert and Gino were excellent hosts and carried us, well."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg?w=100&h=-1&s=1,Srinfo2014,"San Francisco, CA115 contributions",Spend the day in the park,Sep 2022,"With all that NYC has to offer, Central Park can easily be overlooked. It has so much to offer. We started with breakfast at a nearby cafe followed by hours of adventure."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/04/46/42/arrowvoyager.jpg?w=100&h=-1&s=1,ArrowVoyager,"Brampton, Canada845 contributions","Beautiful Park, Great Ride.",Jan 2023,"An absolutely wonderful experience. Your are offered a horse drawn carriage or an electric rickshaw, the latter is be better choice. Driver puts a blanket over you knees and is attentive.  He pulls over at all the good sites, fountains and explains them and offer to take pics. Very knowledgeable with lots of phot ops. I left my biggest tip of the week."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/71/bd/7c/clarenic77.jpg?w=100&h=-1&s=1,ClareNic77,"Hadlow, UK202 contributions","Lovely place, would love to see it in spring or summer",Dec 2022 • Family,"Beautiful place! I couldn’t get over the scale of it and regret that we didn’t allocate enough time to it on our trip, we missed so much. I would definitely do that differently if we ever come back."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg?w=100&h=-1&s=1,Jackie,15 contributions,Rickshaw a must,Dec 2022,If you are doing this do it by a rickshaw or horse and carriage to get the guided tour the guides are really good.  The park is lovely but I bet would be amazing in spring through to autumn.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ec/b1/cb/rachel122.jpg?w=100&h=-1&s=1,Rachel122,"Halifax, Canada69 contributions","Great Park, beware the Pedicab!",Dec 2022,"I had to give this an average review, which is not reflective of the park itself, which is awesome, but the pedicabs should be researched thoroughly before commitment.Before we got into the pedicab we were sure of the price, the duration, and what we would see.  When we disembarked he got his price list out and was charging us x3 what we had agreed.  It turned into quite an unpleasant exchange in the middle of the street with him shouting f u at us repeatedly, when in fact the issue was that he was unclear when he advised on the price.So, aside from that experience Central Park is not to be missed, it will take a considerable time to see everything, so plan ahead."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/78/17/18/caption.jpg?w=100&h=-1&s=1,891cynthiaz,"Dallas, TX18 contributions","Don’t just hear about it, go visit!",Nov 2022,"Seeing it in person and hearing her history is a wonderful experience. I first visited in 2013, and my airplane view of the park is one of my all-time favorite photos. But experiencing it in person is wonderful1"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg?w=100&h=-1&s=1,perrypickerign,105 contributions,Centrally Located,Dec 2022,Central Park is Centrally located on Manhattan. It is easy to get to and is rich in history. Mot movies that take place in NYC have some scene or reference to Central Park. You can take a nature break and enjoy some trees and grass and nature and walk a block and then get Starbucks coffee or visit the Museum of art or Natural History. It provides an escape and yet provides quick access to restaurants  and urban life.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg?w=100&h=-1&s=1,Dan R,"Chicago, IL47 contributions",Beautiful!,Nov 2022,It’s a NYC classic.  This park is absolutely enormous with very beautiful landscapes.  One can spend the entire day walking through the park and could only scratch the surface.  There are several buildings and monuments in the park to explore and there are a few public restrooms as well.  Some parts of the park require one to be fully ambulatory to explore.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/3c/8c/4c/holidayhoney65.jpg?w=100&h=-1&s=1,holidayhoney65,"Chessington, UK1,192 contributions",A must go to when visiting the city,Dec 2022,"We did a pedicab round the park with a guide which was amazing as not only did we get to see a lot of the park but he gave us all the history and off course film locations while we went round.The park is huge and absolutely beautiful and you can't quite believe there is such an oasis in this bustling city.Whether you walk, ride a bike, go via pedicab or horse and cart the park is a must visit.We were pleased to see all the horses that were waiting had blankets on and where being fed and watered.So many places to see that you will recognise and we also got to stop at the Imagine memorial to pay our respect and remember.We visited in December  the weather was dry and sunny but you still need to wrap up at that time of the year.We had a fabulous couple of hours exploring and it we had had more time would have stopped for a bite to eat and explored more but with only 4 days in the city and so much to see we moved on to the next attraction.I should imagine the park in the summer is absolutely beautiful we loved it even in the depths of winter."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg?w=100&h=-1&s=1,Lovetravelling,"Sidcup, UK85 contributions",HUGE park,Dec 2022,Wanted to walk through the length of Central Parc but did not realise how big it actually was.  Enjoyed it all as it is a beautiful park!  Did not realise how hilly it was either - that was a nice surprise.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b7/72/66/theo-v.jpg?w=100&h=-1&s=1,Theo V,"Amsterdam, The Netherlands925 contributions",always a pleasure to walk n Central Park,Dec 2022,"Also in winter time this park is a pleasure to be in. Though the traffic of NYC is not that far away you seem to be in a place of peace and quiet, if only the other people wouldn't be there :) You have to be careful not to be harmed by bike-taxi or horse carriage. All very romantic perhaps, and also creating busy traffic in the park. Nevertheless: thanks to the views, the atmosphere in the middle of NYC, it is a mesmerizing experience."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg?w=100&h=-1&s=1,tmcronan,"Boston, MA49 contributions",Well worth the trip!,Dec 2022,"We walked through a big portion of the park. There is so much to see, and it is really lovely, even in winter!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/a3/avatar074.jpg?w=100&h=-1&s=1,valdez27,7 contributions,AMAZING,Dec 2022,"Beautiful park. The squirrels were very friendly. Mind you, they may climb on you. The park was vast and very clean. Quite the walk. Nice views."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg?w=100&h=-1&s=1,LostInTime,"Pittsburgh, PA11,608 contributions",Nice for a walk,Dec 2022 • Business,It’s a nice place for a walk.  It’s less windy than the streets in the winter.  It’s feels pretty safe in the daylight.  There are numerous other people walking around.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg?w=100&h=-1&s=1,Philip N,"Bracknell, UK13 contributions",The greatest park,Dec 2022,You need at least two visits and the include the zoo.Surprise around every corner. Squirrels are very friendly including the black ones.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg?w=100&h=-1&s=1,Ness,"Doncaster, UK11 contributions",a must see whilst in NY,Dec 2022,"lovely place to visit, even saw the famous Pigeon Bridge from Home Alone!!Nice to take time out of the hussle and bussle"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,DJ D.A.,"Vero Beach, FL9 contributions",Park of Parks,Dec 2022 • Couples,Park was amazing. I chose a bike tour instead of the horse & carriage & it was nice. The driver was amazing & had a lot of history & information on the park. He even stopped at a few stops to take pictures.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg?w=100&h=-1&s=1,Tom D,5 contributions,Must Do!,Dec 2022 • Couples,"Central Park was stunning, very clean and well kept. Due to it being December and quite cold the park wasn't as busy as normal and this allowed us to wonder around the park freely without rushing. The views of the sky scrapers are amazing from here, and there is a lovely cafe and restaurant in the park which did very nice coffee and pastries.If your a bit of a movie buff there are various sites that were used for filming In home alone 2. Top tip look for gapstow Bridge, the water fountain and plaza hotel.Also the cheesy pretzels from the little cart were delicious. This is something you need to do when visiting New York City"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg?w=100&h=-1&s=1,J-Birds,"Waynesville, NC126 contributions","Finally, some green space!!",Dec 2022,Great views and nice walking area. Well worth the visit. This was one of my favorite places to visit in NYC
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg?w=100&h=-1&s=1,OKC2001,10 contributions,Highlight of NYC!,Oct 2022,"Central Park is the absolute highlight of NYC. So well maintained, great walking trails, and lots to explore. Wish I could go back right now."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg?w=100&h=-1&s=1,Lisa B,"Cobourg, Canada15 contributions",Loved our walk through Central Park,Dec 2022,Lovely walk through the park and nice spot to stop for coffee and croissant near the Alice in Wonderland statue/pond.
https://dynamic-media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/9c/avatar.jpg?w=100&h=-1&s=1,Mike S,"Boiling Springs, SC46 contributions",Great Stroll,Dec 2022 • Couples,Great evening in NYC. Enjoyed a stroll through the park and then a carriage ride. Always enjoy Central Park when we are in New York.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/7e/e7/96/caption.jpg?w=100&h=-1&s=1,Nic C,"London, UK36 contributions",We only just scratched rhe surface,Dec 2022 • Couples,What an amazing park. We did a pedicab tour around the park even then just scratched the surface of what it has to offer. I can't wait to go back and explore more!
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/8b/75/0e/coconutugly.jpg?w=100&h=-1&s=1,coconutugly,"Marbella, Spain1,492 contributions","Meh 🫤, but it’s a must-see i think",Nov 2022 • Family,"I think central park would be amazeballs in summer but i’ve been 4 times in the middle of winter when it was bleak aNd freezing, so I didn’t see it’s full appeal. If you ha e time, visit, if not SKIP IT"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/8b/75/0e/coconutugly.jpg?w=100&h=-1&s=1,coconutugly,"Marbella, Spain1,492 contributions","Meh 🫤, but it’s a must-see i think",Nov 2022 • Family,"I think central park would be amazeballs in summer but i’ve been 4 times in the middle of winter when it was bleak aNd freezing, so I didn’t see it’s full appeal. If you ha e time, visit, if not SKIP IT"
